"Row","Index","Value"
"63","1",""
"63","2",""
"63","3",""
"63","4","G1"
"63","5",""
"63","6",""
"63","7",""
"63","8",""
"63","9",""
"63","10",""
"63","11",""
"63","12",""
"63","13",""
"63","14",""
"63","15",""
"63","16",""
"63","17",""
"63","18",""
"63","19","n.a."
"63","20",""
"63","21",""
"63","22","G1"
"63","23",""
"63","24",""
"63","25",""
"63","26",""
"63","27",""
"63","28",""
"63","29",""
"63","30",""
"63","31",""
"63","32",""
"63","33",""
"63","34",""
"63","35","0"
