"Row","Index","Value"
"66","1",""
"66","2",""
"66","3",""
"66","4","G5"
"66","5",""
"66","6",""
"66","7",""
"66","8",""
"66","9",""
"66","10",""
"66","11",""
"66","12",""
"66","13",""
"66","14",""
"66","15",""
"66","16",""
"66","17",""
"66","18",""
"66","19","n.a."
"66","20",""
"66","21",""
"66","22","G5"
"66","23",""
"66","24",""
"66","25",""
"66","26",""
"66","27",""
"66","28",""
"66","29",""
"66","30",""
"66","31",""
"66","32",""
"66","33",""
"66","34",""
"66","35","0"
