"Row","Index","Value"
"65","1",""
"65","2",""
"65","3",""
"65","4","G4"
"65","5",""
"65","6",""
"65","7",""
"65","8",""
"65","9",""
"65","10",""
"65","11",""
"65","12",""
"65","13",""
"65","14",""
"65","15",""
"65","16",""
"65","17",""
"65","18",""
"65","19","n.a."
"65","20",""
"65","21",""
"65","22","G4"
"65","23",""
"65","24",""
"65","25",""
"65","26",""
"65","27",""
"65","28",""
"65","29",""
"65","30",""
"65","31",""
"65","32",""
"65","33",""
"65","34",""
"65","35","0"
