"Row","Index","Value"
"88","1",""
"88","2",""
"88","3",""
"88","4","P6"
"88","5",""
"88","6",""
"88","7",""
"88","8",""
"88","9",""
"88","10",""
"88","11",""
"88","12",""
"88","13",""
"88","14",""
"88","15",""
"88","16",""
"88","17",""
"88","18",""
"88","19","n.a."
"88","20","n.a."
"88","21",""
"88","22","P6"
"88","23",""
"88","24",""
"88","25",""
"88","26",""
"88","27",""
"88","28",""
"88","29",""
"88","30",""
"88","31",""
"88","32",""
"88","33","n.a."
"88","34",""
"88","35","0"
