"Row","Index","Value"
"87","1",""
"87","2",""
"87","3",""
"87","4","P5"
"87","5",""
"87","6",""
"87","7",""
"87","8",""
"87","9",""
"87","10",""
"87","11",""
"87","12",""
"87","13",""
"87","14",""
"87","15",""
"87","16",""
"87","17",""
"87","18",""
"87","19","n.a."
"87","20","n.a."
"87","21",""
"87","22","P5"
"87","23",""
"87","24",""
"87","25",""
"87","26",""
"87","27",""
"87","28",""
"87","29",""
"87","30",""
"87","31",""
"87","32",""
"87","33","n.a."
"87","34",""
"87","35","0"
