"Row","Index","Value"
"84","1",""
"84","2",""
"84","3",""
"84","4","P2"
"84","5",""
"84","6",""
"84","7",""
"84","8",""
"84","9",""
"84","10",""
"84","11",""
"84","12",""
"84","13",""
"84","14",""
"84","15",""
"84","16",""
"84","17",""
"84","18",""
"84","19","n.a."
"84","20","n.a."
"84","21",""
"84","22","P2"
"84","23",""
"84","24",""
"84","25",""
"84","26",""
"84","27",""
"84","28",""
"84","29",""
"84","30",""
"84","31",""
"84","32",""
"84","33","n.a."
"84","34",""
"84","35","0"
