"SheetName","CellAddress","Type","AlertStyle","Operator","Formula1","Formula2","ErrorMessage"
"C_Emissions&Energy","A27",,,,,,
"C_Emissions&Energy","B27",,,,,,
"C_Emissions&Energy","C27",,,,,,
"C_Emissions&Energy","D27",,,,,,
"C_Emissions&Energy","E27",,,,,,
"C_Emissions&Energy","F27",,,,,,
"C_Emissions&Energy","G27",,,,,,
"C_Emissions&Energy","H27",,,,,,
"C_Emissions&Energy","I27",,,,,,
"C_Emissions&Energy","J27",,,,,,
"C_Emissions&Energy","K27",,,,,,
"C_Emissions&Energy","L27",,,,,,
"C_Emissions&Energy","M27",,,,,,
"C_Emissions&Energy","N27",,,,,,
"C_Emissions&Energy","O27",,,,,,
"C_Emissions&Energy","P27",,,,,,
"C_Emissions&Energy","Q27",,,,,,
"C_Emissions&Energy","R27",,,,,,
"C_Emissions&Energy","S27",,,,,,
"C_Emissions&Energy","T27",,,,,,
"C_Emissions&Energy","U27",,,,,,
"C_Emissions&Energy","V27",,,,,,
"C_Emissions&Energy","W27",,,,,,
"C_Emissions&Energy","X27",,,,,,
"C_Emissions&Energy","A28",,,,,,
"C_Emissions&Energy","B28",,,,,,
"C_Emissions&Energy","C28",,,,,,
"C_Emissions&Energy","D28",,,,,,
"C_Emissions&Energy","E28",,,,,,
"C_Emissions&Energy","F28",,,,,,
"C_Emissions&Energy","G28",,,,,,
"C_Emissions&Energy","H28",,,,,,
"C_Emissions&Energy","I28",,,,,,
